Player Name,Player Code,Tournament,Outcome,Zone,X,Y,api_id
Dennis Man,812145,Coppa Italia,goal,low-right,74.19,75.67,3282223
Dennis Man,812145,Serie B,goal,low-left,27.42,89.5,21300
Dennis Man,812145,Superliga,goal,high-centre,48.39,66.33,21301
Nicolae Stanciu,108673,King's Cup,goal,low-left,27.42,80.0,3205653
Nicolae Stanciu,108673,"European Championship, Qualification Group I",save,low-right,71.51,96.83,1427541
Nicolae Stanciu,108673,1. Liga,post,high,44.62,34.67,12738
Nicolae Stanciu,108673,World Championship Qual. UEFA J,miss,close-left,14.52,95.33,12739
Nicolae Stanciu,108673,1. Liga,goal,low-left,29.03,73.67,12740
Nicolae Stanciu,108673,1. Liga,goal,low-centre,55.38,93.67,12741
Nicolae Stanciu,108673,1. Liga,goal,low-centre,51.08,89.5,12742
Nicolae Stanciu,108673,"UEFA Europa League, Group C",save,low-left,37.1,90.5,12743
Nicolae Stanciu,108673,"UEFA Nations League, League C, Gr. 4",goal,low-left,33.33,78.83,6051399
Nicolae Stanciu,108673,Beker van Belgie,goal,high-left,36.02,58.0,6051400
Nicolae Stanciu,108673,World Championship Qual. UEFA E,miss,high,70.97,0.0,6051401
Vasile Mogoș,369056,"UEFA Europa Conference League, Qualification",goal,low-centre,50.0,67.33,220416
Vasile Mogoș,369056,Coppa Italia,goal,low-left,30.65,97.83,46297
Vasile Mogoș,369056,"Serie B, Promotion Playoffs",goal,low-left,34.41,95.83,46298
Deian Sorescu,797602,Superliga,goal,low-centre,50.0,67.83,21105
Deian Sorescu,797602,Superliga,goal,high-centre,49.46,66.33,21106
Deian Sorescu,797602,Superliga,goal,high-centre,50.0,63.67,21107
Bogdan Racovițan,1048102,,Not Available,,,,
Daniel Bîrligea,970969,,Not Available,,,,
Adrian Șut,839577,,Not Available,,,,
Heorhiy Bushchan,138813,,Not Available,,,,
Yukhym Konoplya,904852,"UEFA Europa League, Knockout stage",goal,low-left,33.87,96.83,39808
Oleksandr Svatok,329165,,Not Available,,,,
Maksym Taloverov,990355,OFB Cup,goal,high-centre,49.46,66.17,3274923
Serhiy Sydorchuk,81202,,Not Available,,,,
Taras Stepanenko,45604,,Not Available,,,,
Andriy Yarmolenko,41116,"European Championship, Qualification Group C",post,high,32.8,35.67,226013
Andriy Yarmolenko,41116,"UAE League Cup, Knockout stage",goal,high-left,29.03,58.83,45170
Andriy Yarmolenko,41116,EFL Cup,goal,low-left,28.49,90.5,41102
Andriy Yarmolenko,41116,"UEFA Nations League, League B, Gr. 1",goal,high-right,62.37,43.0,6062833
Andriy Yarmolenko,41116,"UEFA Nations League, League B, Gr. 1",goal,high-right,62.37,43.0,41103
Andriy Yarmolenko,41116,DFB Pokal,goal,low-left,31.18,94.67,6062834
Andriy Yarmolenko,41116,DFB Pokal,goal,low-left,31.18,94.67,41104
Andriy Yarmolenko,41116,"UEFA Champions League, Group B",goal,low-centre,41.4,83.17,6062835
Andriy Yarmolenko,41116,"UEFA Champions League, Group B",goal,low-centre,41.4,83.17,41105
Andriy Yarmolenko,41116,Premier League,goal,low-right,68.82,69.83,6062836
Andriy Yarmolenko,41116,Premier League,goal,low-right,68.82,69.83,41106
Andriy Yarmolenko,41116,World Championship Qual. UEFA I,goal,low-left,37.1,95.83,6062837
Andriy Yarmolenko,41116,World Championship Qual. UEFA I,goal,low-left,37.1,95.83,41107
Andriy Yarmolenko,41116,Premier League,goal,low-left,32.26,83.83,6062838
Andriy Yarmolenko,41116,Premier League,goal,low-left,32.26,83.83,41108
Andriy Yarmolenko,41116,"UEFA Champions League, Group G",goal,low-centre,50.0,82.0,6062839
Andriy Yarmolenko,41116,"UEFA Champions League, Group G",goal,low-centre,50.0,82.0,41109
Andriy Yarmolenko,41116,World Championship Qual. UEFA Playoffs,goal,high-centre,57.53,42.0,6062840
Andriy Yarmolenko,41116,World Championship Qual. UEFA Playoffs,goal,high-centre,57.53,42.0,41110
Ruslan Malinovskyi,195850,"Euro, Group C",save,low-left,39.25,70.5,5334
Ruslan Malinovskyi,195850,Serie A,goal,low-left,32.26,92.67,5335
Ruslan Malinovskyi,195850,"UEFA Nations League, League A, Gr. 4",goal,low-left,26.88,97.83,5336
Ruslan Malinovskyi,195850,Serie A,save,low-right,60.75,81.0,5337
Ruslan Malinovskyi,195850,"UEFA Champions League, Group C",goal,low-left,30.11,82.0,5338
Ruslan Malinovskyi,195850,First Division A,goal,low-right,60.22,84.17,6049664
Ruslan Malinovskyi,195850,First Division A,goal,low-left,32.26,87.33,6049665
Ruslan Malinovskyi,195850,First Division A,goal,low-centre,59.68,95.83,6049666
Ruslan Malinovskyi,195850,First Division A,miss,close-left,9.68,37.5,6049667
Ruslan Malinovskyi,195850,Beker van Belgie,goal,high-centre,52.15,45.33,6049668
Ruslan Malinovskyi,195850,Premier League,goal,high-left,29.03,53.0,6049669
Roman Yaremchuk,829296,Pro League,save,low-centre,43.55,94.67,22540
Roman Yaremchuk,829296,"UEFA Europa League, Group L",save,low-right,68.28,76.83,22541
Roman Yaremchuk,829296,Pro League,goal,low-left,33.33,90.5,22542
Roman Yaremchuk,829296,Pro League,save,low-right,60.22,94.67,22543
Roman Yaremchuk,829296,"UEFA Champions League, Qualification",goal,high-centre,46.77,48.33,22544
Roman Yaremchuk,829296,Pro League,save,low-left,39.78,93.67,22545
Roman Yaremchuk,829296,Pro League,goal,high-centre,51.61,65.17,6047637
Mykhaylo Mudryk,958966,EFL Cup,goal,low-left,32.26,94.67,4842484
Artem Dovbyk,798820,LaLiga,goal,low-right,63.44,85.17,6062364
Artem Dovbyk,798820,LaLiga,goal,low-right,65.59,73.67,6062365
Artem Dovbyk,798820,LaLiga,save,low-left,36.56,96.83,6061438
Artem Dovbyk,798820,LaLiga,goal,low-right,63.98,94.67,6061437
Artem Dovbyk,798820,LaLiga,goal,low-right,69.35,95.83,6060446
Artem Dovbyk,798820,LaLiga,goal,low-left,38.17,97.83,4994441
Artem Dovbyk,798820,LaLiga,goal,low-centre,48.39,97.83,4814926
Artem Dovbyk,798820,"European Championship, Qualification Group C",goal,low-left,38.17,91.5,6058529
Artem Dovbyk,798820,LaLiga,goal,low-centre,58.6,76.83,1880347
Artem Dovbyk,798820,Premier League,goal,low-centre,48.92,67.33,36840
Artem Dovbyk,798820,Premier League,goal,low-centre,48.39,67.33,36841
Artem Dovbyk,798820,Premier League,goal,low-centre,50.0,79.67,29090
Artem Dovbyk,798820,Premier League,goal,high-centre,48.92,63.67,29091
Artem Dovbyk,798820,Premier League,save,high-centre,52.15,66.33,29092
Artem Dovbyk,798820,Premier League,goal,low-centre,48.92,72.67,29093
Anatoliy Trubin,966616,,Not Available,,,,
Illya Zabarnyi,1023567,,Not Available,,,,
Heorhiy Sudakov,1123925,Premier League,goal,low-centre,49.46,67.33,6058108
Heorhiy Sudakov,1123925,"UEFA Europa League, Knockout stage",goal,low-right,62.37,91.5,6058109
Heorhiy Sudakov,1123925,Premier League,goal,low-centre,49.46,68.33,39810
Heorhiy Sudakov,1123925,"UEFA Europa League, Knockout stage",goal,low-centre,55.38,95.83,39811
Viktor Tsyhankov,319735,"European Championship, Qualification Group C",goal,low-left,27.96,68.33,247677
Viktor Tsyhankov,319735,Premier League,save,high-centre,48.39,66.17,33585
Viktor Tsyhankov,319735,Premier League,goal,low-centre,48.92,69.33,33586
Viktor Tsyhankov,319735,Premier League,goal,low-centre,50.54,67.33,33587
Viktor Tsyhankov,319735,Premier League,save,high-centre,49.46,65.17,29165
Viktor Tsyhankov,319735,Premier League,miss,close-high-right,87.1,16.67,29166
Viktor Tsyhankov,319735,Premier League,goal,low-centre,50.0,67.83,29167
Viktor Tsyhankov,319735,Premier League,goal,low-centre,49.46,69.17,29168
Viktor Tsyhankov,319735,Premier League,goal,low-centre,49.46,67.17,29169
Viktor Tsyhankov,319735,Premier League,goal,low-centre,47.31,69.83,29170
Viktor Tsyhankov,319735,"UEFA Champions League, Group G",goal,low-left,34.41,96.83,29171
Viktor Tsyhankov,319735,"UEFA Europa League, Group B",save,low-right,72.04,92.67,29172
Viktor Tsyhankov,319735,Premier League,goal,low-left,32.26,76.83,29173
Viktor Tsyhankov,319735,Premier League,goal,low-right,71.51,83.17,6047389
Viktor Tsyhankov,319735,Premier League,goal,high-centre,44.09,58.67,6047390
Viktor Tsyhankov,319735,Premier League,goal,low-right,67.2,86.0,6047391
Viktor Tsyhankov,319735,Premier League,goal,low-right,65.59,70.67,6047392
Viktor Tsyhankov,319735,"Premier League, Championship round",goal,low-right,63.98,83.17,6047393
Vitaliy Mykolenko,876643,,Not Available,,,,
Oleksandr Zinchenko,287643,Community Shield,goal,low-right,67.2,91.5,6044320
Oleksandr Zinchenko,287643,EFL Cup,goal,high-left,30.65,61.0,6044321
Volodymyr Brazhko,1000408,"UEFA Europa Conference League, Qualification",goal,low-centre,50.0,70.5,667297
Volodymyr Brazhko,1000408,Premier League,goal,high-centre,49.46,66.17,45269
Mykola Shaparenko,793749,,Not Available,,,,
Oleksandr Zubkov,353282,Premier League,save,high-centre,52.15,66.17,4542702
Valeriy Bondar,904850,"UEFA Europa League, Knockout stage",miss,close-left,13.44,95.33,39807
Mykola Matviyenko,353272,,Not Available,,,,
Andriy Lunin,857574,,Not Available,,,,
Oleksandr Tymchyk,978286,,Not Available,,,,
Vladyslav Vanat,976374,Premier League,goal,high-centre,50.54,66.17,6058110
Vladyslav Vanat,976374,Premier League,goal,low-centre,50.0,69.33,45171
Bohdan Mykhaylichenko,793931,,Not Available,,,,
Mert Günok,39573,,Not Available,,,,
Zeki Çelik,893008,,Not Available,,,,
Merih Demiral,806968,,Not Available,,,,
Samet Akaydin,863600,,Not Available,,,,
Okay Yokuşlu,97967,,Not Available,,,,
Orkun Kökçü,907461,Liga Portugal Betclic,goal,low-left,34.41,96.83,6062067
Orkun Kökçü,907461,"UEFA Europa League, Knockout stage",goal,low-right,65.59,91.5,6061116
Orkun Kökçü,907461,"UEFA Europa League, Knockout stage",goal,low-left,32.26,95.83,40881
Orkun Kökçü,907461,KNVB beker,goal,low-right,62.9,82.0,36780
Orkun Kökçü,907461,KNVB beker,goal,low-left,34.41,96.83,36781
Orkun Kökçü,907461,Eredivisie,goal,low-right,66.13,74.67,6058691
Orkun Kökçü,907461,Eredivisie,goal,low-centre,57.53,93.67,20824
Orkun Kökçü,907461,"UEFA Europa League, Group F",goal,low-left,31.72,73.67,20825
Orkun Kökçü,907461,Eredivisie,save,low-left,33.33,88.33,20826
Orkun Kökçü,907461,Eredivisie,goal,low-left,29.57,99.0,20827
Orkun Kökçü,907461,Eredivisie,goal,low-left,39.78,96.83,20828
Kerem Aktürkoğlu,903324,Trendyol Süper Lig,goal,high-left,39.25,66.17,6061267
Kerem Aktürkoğlu,903324,Trendyol Süper Lig,post,high,36.02,33.5,6056842
Kerem Aktürkoğlu,903324,Trendyol Süper Lig,goal,low-right,72.58,76.83,6056843
Kerem Aktürkoğlu,903324,Trendyol Süper Lig,goal,low-left,32.8,96.83,5665216
Kerem Aktürkoğlu,903324,Trendyol Süper Lig,goal,low-right,68.28,93.67,23181
Arda Güler,1091116,Trendyol Süper Lig,goal,low-left,30.65,90.5,12169
Cenk Tosun,72127,Trendyol Süper Lig,save,low-centre,43.01,99.0,6057939
Cenk Tosun,72127,Trendyol Süper Lig,save,low-left,34.41,90.5,4094586
Cenk Tosun,72127,Trendyol Süper Lig,goal,low-centre,50.0,68.33,43779
Cenk Tosun,72127,Trendyol Süper Lig,save,low-left,36.56,96.83,39429
Cenk Tosun,72127,Trendyol Süper Lig,goal,low-left,30.65,95.83,35684
Cenk Tosun,72127,Trendyol Süper Lig,goal,low-left,30.65,99.0,19714
Cenk Tosun,72127,"UEFA Nations League, League B, Gr. 3",goal,high-left,32.8,62.0,19715
Cenk Tosun,72127,EFL Cup,save,low-left,35.48,77.83,19716
Cenk Tosun,72127,EFL Cup,goal,low-left,29.03,69.33,6051571
Cenk Tosun,72127,Trendyol Süper Lig,goal,low-right,67.2,87.33,6051572
Cenk Tosun,72127,"UEFA Champions League, Group G",goal,high-left,30.65,44.17,6051573
Cenk Tosun,72127,Trendyol Süper Lig,goal,high-left,32.26,44.17,6051574
Cenk Tosun,72127,Trendyol Süper Lig,goal,low-left,33.87,95.83,6051575
Cenk Tosun,72127,"UEFA Europa League, Knockout stage",goal,low-left,25.81,95.83,6051576
Cenk Tosun,72127,Trendyol Süper Lig,goal,low-right,73.66,96.83,6051577
Cenk Tosun,72127,Trendyol Süper Lig,goal,low-left,28.49,90.5,6051579
Cenk Tosun,72127,Trendyol Süper Lig,goal,low-left,33.33,86.33,6051578
Cenk Tosun,72127,Trendyol Süper Lig,goal,low-left,30.65,94.67,6051580
Cenk Tosun,72127,Trendyol Süper Lig,goal,low-right,68.82,99.0,6051581
Cenk Tosun,72127,Trendyol Süper Lig,goal,low-right,66.67,97.83,6051582
Cenk Tosun,72127,Trendyol Süper Lig,goal,low-right,69.89,92.67,6051583
Hakan Çalhanoğlu,135700,Serie A,goal,high-left,26.88,54.67,6061523
Hakan Çalhanoğlu,135700,Serie A,goal,low-right,70.43,96.83,6060965
Hakan Çalhanoğlu,135700,Serie A,goal,low-left,26.88,97.83,6060700
Hakan Çalhanoğlu,135700,"UEFA Champions League, Knockout stage",goal,high-left,30.65,58.83,6058044
Hakan Çalhanoğlu,135700,Super Cup,goal,low-left,26.88,95.83,5493684
Hakan Çalhanoğlu,135700,Serie A,goal,low-right,69.35,96.83,5332304
Hakan Çalhanoğlu,135700,Serie A,goal,low-left,29.57,94.67,4566775
Hakan Çalhanoğlu,135700,Serie A,goal,low-right,64.52,90.5,3655073
Hakan Çalhanoğlu,135700,Serie A,goal,low-left,31.18,96.83,3412959
Hakan Çalhanoğlu,135700,"UEFA Champions League, Group D",goal,low-left,30.65,99.0,2961756
Hakan Çalhanoğlu,135700,Serie A,goal,low-left,27.42,95.83,2838774
Hakan Çalhanoğlu,135700,Serie A,goal,low-centre,46.24,75.67,1594184
Hakan Çalhanoğlu,135700,Serie A,goal,low-right,64.52,84.17,1209517
Hakan Çalhanoğlu,135700,"European Championship, Qualification Group D",save,low-left,34.41,78.83,47017
Hakan Çalhanoğlu,135700,Serie A,goal,low-right,66.67,94.67,5409
Hakan Çalhanoğlu,135700,"UEFA Nations League, League C, Gr. 1",goal,low-left,33.33,95.83,5410
Hakan Çalhanoğlu,135700,"UEFA Nations League, League C, Gr. 1",goal,low-left,32.26,99.0,5411
Hakan Çalhanoğlu,135700,Coppa Italia,goal,high-right,69.35,46.17,5412
Hakan Çalhanoğlu,135700,Serie A,goal,low-left,26.88,82.0,5413
Hakan Çalhanoğlu,135700,Serie A,goal,low-left,27.42,99.0,5414
Hakan Çalhanoğlu,135700,Serie A,goal,low-centre,43.55,85.17,5415
Hakan Çalhanoğlu,135700,Coppa Italia,goal,high-left,31.72,64.17,5416
Hakan Çalhanoğlu,135700,Serie A,goal,low-right,69.89,82.0,5417
Hakan Çalhanoğlu,135700,Serie A,goal,high-left,27.42,61.0,5418
Hakan Çalhanoğlu,135700,Coppa Italia,goal,low-left,26.34,97.83,6048931
Hakan Çalhanoğlu,135700,Bundesliga,goal,low-left,29.03,97.83,6048932
Hakan Çalhanoğlu,135700,Bundesliga,save,low-right,68.28,90.5,6048933
Hakan Çalhanoğlu,135700,World Championship Qual. UEFA I,goal,low-centre,59.14,95.83,6048934
Hakan Çalhanoğlu,135700,Bundesliga,goal,low-right,74.19,95.83,6048935
Hakan Çalhanoğlu,135700,Bundesliga,miss,close-high,51.61,19.0,6048936
Hakan Çalhanoğlu,135700,"UEFA Champions League, Group E",goal,low-left,27.96,86.33,6048937
Hakan Çalhanoğlu,135700,"UEFA Champions League, Knockout stage",save,low-centre,56.45,97.83,6048938
Hakan Çalhanoğlu,135700,"UEFA Champions League, Group C",goal,low-left,30.11,97.83,6061364
Hakan Çalhanoğlu,135700,Bundesliga,goal,high-right,61.83,45.17,6048939
Yusuf Yazıcı,827804,"UEFA Europa Conference League, Group A",goal,low-right,61.83,92.67,4715118
Yusuf Yazıcı,827804,"European Championship, Qualification Group D",goal,low-right,62.37,99.0,3876083
Yusuf Yazıcı,827804,Premier Liga,goal,low-left,29.03,68.33,5577
Yusuf Yazıcı,827804,Premier Liga,goal,low-centre,56.45,75.67,5578
Yusuf Yazıcı,827804,Premier Liga,goal,low-right,63.98,95.83,5579
Yusuf Yazıcı,827804,Coupe de France,save,low-right,60.75,84.17,5580
Yusuf Yazıcı,827804,"UEFA Europa League, Knockout stage",goal,high-centre,53.76,51.5,5581
Yusuf Yazıcı,827804,"UEFA Europa League, Group H",goal,low-right,62.9,87.33,5582
Yusuf Yazıcı,827804,Ligue 1,goal,low-centre,45.16,69.33,5583
Altay Bayındır,815890,,Not Available,,,,
Ahmetcan Kaplan,1064177,,Not Available,,,,
Abdülkerim Bardakcı,178963,,Not Available,,,,
Salih Özcan,795005,DFB Pokal,save,low-left,36.56,92.67,15647
Salih Özcan,795005,DFB Pokal,goal,low-centre,42.47,97.83,15648
Salih Özcan,795005,2. Bundesliga,save,low-centre,58.6,94.67,15649
Salih Özcan,795005,DFB Pokal,goal,low-left,28.49,92.67,6049292
İsmail Yüksek,952600,,Not Available,,,,
İrfan Kahveci,226986,Trendyol Süper Lig,post,right,79.57,92.67,12177
İrfan Kahveci,226986,Trendyol Süper Lig,save,low-right,70.97,91.5,6051259
İrfan Kahveci,226986,Trendyol Süper Lig,goal,high-left,34.41,55.67,6051260
Mert Müldür,836683,,Not Available,,,,
Kenan Yıldız,1149011,,Not Available,,,,
Ferdi Kadıoğlu,825844,,Not Available,,,,
Barış Alper Yılmaz,904096,Trendyol 1.Lig,goal,low-right,67.2,89.5,23336
Kaan Ayhan,138152,DFB Pokal,goal,low-left,30.65,96.83,20256
Uğurcan Çakır,754330,,Not Available,,,,
Semih Kılıçsoy,1142606,,Not Available,,,,
Yunus Akgün,857738,,Not Available,,,,
Bertuğ Yıldırım,1382235,Coupe de France,goal,low-centre,56.99,96.83,5539583
Giorgi Loria,37098,,Not Available,,,,
Otar Kakabadze,182023,,Not Available,,,,
Lasha Dvali,182025,"European Championship, Qualification Playoff",goal,low-right,60.75,88.33,6062851
Guram Kashia,43136,"UEFA Europa Conference League, Qualification",save,high-centre,50.0,66.17,29331
Solomon Kvirkvelia,95636,,Not Available,,,,
Giorgi Kochorashvili,886402,"European Championship, Qualification Playoff",goal,high-right,72.58,46.17,6059979
Giorgi Kochorashvili,886402,LaLiga 2,save,low-centre,41.4,89.5,4324943
Khvicha Kvaratskhelia,889259,"European Championship, Qualification Group A",miss,high,69.35,0.0,463092
Khvicha Kvaratskhelia,889259,"UEFA Champions League, Knockout stage",save,low-left,29.57,91.5,42808
Khvicha Kvaratskhelia,889259,Serie A,goal,low-centre,46.77,89.5,41276
Khvicha Kvaratskhelia,889259,"UEFA Champions League, Knockout stage",save,low-left,30.65,71.5,39132
Khvicha Kvaratskhelia,889259,Serie A,goal,high-right,70.97,61.0,36608
Khvicha Kvaratskhelia,889259,"UEFA Champions League, Group A",goal,high-left,36.02,64.17,7399
Khvicha Kvaratskhelia,889259,"UEFA Nations League, League C, Gr. 4",goal,low-right,72.04,89.5,7400
Khvicha Kvaratskhelia,889259,"UEFA Nations League, League C, Gr. 4",goal,low-right,60.22,72.5,7401
Khvicha Kvaratskhelia,889259,Premier Liga,save,low-left,34.41,82.0,7402
Budu Zivzivadze,149728,"UEFA Europa Conference League, Qualification",goal,low-centre,49.46,71.33,36172
Zuriko Davitashvili,921369,"European Championship, Qualification Playoff",goal,low-centre,43.01,99.0,6059980
Zuriko Davitashvili,921369,Premier Liga,save,low-left,34.41,78.83,16821
Giorgi Chakvetadze,858191,"UEFA Europa Conference League, Group H",post,high,52.15,35.67,39816
Giorgi Chakvetadze,858191,Beker van Belgie,miss,close-high,46.77,18.17,6045159
Giorgi Kvilitaia,300412,Bundesliga,goal,low-left,39.78,96.83,6059345
Giorgi Kvilitaia,300412,Bundesliga,goal,low-centre,50.54,84.17,6059346
Giorgi Kvilitaia,300412,Bundesliga,goal,low-centre,50.0,99.0,6059347
Giorgi Kvilitaia,300412,"UEFA Champions League, Qualification",goal,low-centre,57.53,69.17,6059348
Luka Gugeshashvili,827472,,Not Available,,,,
Giorgi Gocholeishvili,1035752,"UEFA Europa Conference League, Qualification",goal,low-centre,48.92,69.17,36836
Luka Lochoshvili,827473,,Not Available,,,,
Giorgi Gvelesiani,120513,"AFC Champions League, Group E",post,high,30.65,32.5,6059343
Giorgi Gvelesiani,120513,AFC Champions League,goal,high-right,66.67,66.17,6059344
Nika Kvekveskiri,79632,"European Championship, Qualification Playoff",goal,low-left,27.96,97.83,6059973
Nika Kvekveskiri,79632,"UEFA Nations League, League C, Gr. 4",post,left,21.51,92.67,9418
Nika Kvekveskiri,79632,"1. deild, Women",goal,low-right,64.52,70.67,6044895
Otar Kiteishvili,797994,"Bundesliga, Championship Round",goal,low-centre,48.92,81.0,6060994
Otar Kiteishvili,797994,"UEFA Europa Conference League, Knockout stage",goal,high-right,73.12,63.0,6055248
Otar Kiteishvili,797994,"Bundesliga, Championship Round",save,low-centre,41.94,94.67,42740
Otar Kiteishvili,797994,Bundesliga,goal,low-left,32.26,84.17,21197
Sandro Altunashvili,827470,,Not Available,,,,
Levan Shengelia,363750,,Not Available,,,,
Anzor Mekvabishvili,965260,"Liga 1, Europe Playoffs",goal,low-left,27.42,91.5,6062852
Giorgi Tsitaishvili,875677,,Not Available,,,,
Georges Mikautadze,1009372,"Ligue 1, Relegation/Promotion Playoffs",goal,low-left,29.57,91.5,6062853
Georges Mikautadze,1009372,Ligue 1,goal,low-left,30.11,93.67,6061516
Georges Mikautadze,1009372,"European Championship, Qualification Playoff",miss,close-right,82.8,95.33,6059982
Georges Mikautadze,1009372,Ligue 1,goal,low-centre,41.94,86.33,6057892
Georges Mikautadze,1009372,Ligue 1,goal,low-right,72.04,96.83,6057470
Georges Mikautadze,1009372,"European Championship, Qualification Group A",goal,low-left,32.26,92.67,2577130
Georges Mikautadze,1009372,Ligue 2,goal,high-centre,51.61,56.83,6058588
Georges Mikautadze,1009372,Ligue 2,goal,low-right,61.29,97.83,43121
Georges Mikautadze,1009372,Ligue 2,goal,low-left,35.48,87.33,42879
Georges Mikautadze,1009372,Ligue 2,goal,low-centre,50.0,72.5,36633
Georges Mikautadze,1009372,Ligue 2,goal,low-right,67.2,90.5,31182
Georges Mikautadze,1009372,Ligue 2,goal,low-right,72.58,70.5,31181
Georges Mikautadze,1009372,Pro League,goal,low-centre,43.01,88.33,1535
Georges Mikautadze,1009372,Beker van Belgie,goal,low-centre,50.0,69.83,1536
Georges Mikautadze,1009372,Beker van Belgie,goal,low-centre,50.54,67.83,1537
Georges Mikautadze,1009372,Pro League,goal,high-centre,50.0,58.83,1538
Georges Mikautadze,1009372,Challenger Pro League,goal,low-right,68.82,93.67,1539
Georges Mikautadze,1009372,Challenger Pro League,miss,high,52.15,0.0,1540
Saba Lobzhanidze,584874,,Not Available,,,,
Jemal Tabidze,287607,,Not Available,,,,
Giorgi Mamardashvili,930997,,Not Available,,,,
Gabriel Sigua,1153198,,Not Available,,,,
Rui Patrício,17737,,Not Available,,,,
Nélson Semedo,252821,,Not Available,,,,
Pepe,5884,Taça de Portugal,post,high,30.11,34.67,6049230
Pepe,5884,"Euro, Knockout stage",goal,low-left,26.88,95.33,6061147
Rúben Dias,318941,,Not Available,,,,
Diogo Dalot,843200,FA Cup,goal,low-left,28.49,77.83,6061239
Diogo Dalot,843200,FA Cup,goal,low-right,72.58,92.67,42923
Diogo Dalot,843200,FA Cup,goal,low-right,68.82,97.83,276
Diogo Dalot,843200,EFL Cup,goal,low-right,69.89,96.83,6044754
João Palhinha,364612,EFL Cup,goal,low-right,67.2,77.83,6058174
João Palhinha,364612,EFL Cup,goal,low-right,61.83,93.67,6058175
Cristiano Ronaldo,750,King's Cup,goal,low-right,69.89,91.5,6062849
Cristiano Ronaldo,750,Saudi Pro League,goal,low-left,29.03,96.83,6059587
Cristiano Ronaldo,750,AFC Champions League,goal,low-right,68.28,89.5,6057943
Cristiano Ronaldo,750,AFC Champions League,goal,low-centre,51.08,82.0,6057944
Cristiano Ronaldo,750,Saudi Pro League,goal,low-left,30.11,71.5,6056772
Cristiano Ronaldo,750,Saudi Pro League,goal,low-left,29.57,94.67,4998113
Cristiano Ronaldo,750,Saudi Pro League,goal,low-centre,55.91,72.5,4998114
Cristiano Ronaldo,750,Saudi Pro League,goal,low-left,30.65,96.83,4926266
Cristiano Ronaldo,750,"European Championship, Qualification Group J",goal,low-centre,51.08,76.83,2634704
Cristiano Ronaldo,750,"European Championship, Qualification Group J",goal,low-right,63.98,94.67,2521099
Cristiano Ronaldo,750,Saudi Pro League,goal,low-left,36.02,96.83,2152494
Cristiano Ronaldo,750,Saudi Pro League,goal,low-right,67.2,99.0,6058807
Cristiano Ronaldo,750,Saudi Pro League,goal,low-right,66.13,97.83,6058806
Cristiano Ronaldo,750,"Arab Club Champions Cup, Knockout Stage",goal,low-right,65.05,78.83,399310
Cristiano Ronaldo,750,Saudi Pro League,goal,low-left,29.03,82.0,43654
Cristiano Ronaldo,750,Saudi Pro League,goal,low-left,26.34,99.0,42260
Cristiano Ronaldo,750,"European Championship, Qualification Group J",goal,low-left,32.8,95.83,41342
Cristiano Ronaldo,750,Saudi Pro League,goal,high-left,27.42,65.17,6058808
Cristiano Ronaldo,750,Saudi Pro League,goal,low-left,27.42,96.83,36936
Cristiano Ronaldo,750,Saudi Pro League,goal,low-centre,44.62,69.33,6058809
Cristiano Ronaldo,750,"World Championship, Gr. H",goal,high-left,36.02,64.17,30205
Cristiano Ronaldo,750,"UEFA Europa League, Group E",goal,low-centre,48.39,75.67,12155
Cristiano Ronaldo,750,Premier League,goal,low-left,33.87,83.17,387
Cristiano Ronaldo,750,FA Cup,goal,high-left,32.26,66.17,388
Cristiano Ronaldo,750,FA Cup,miss,close-left,14.52,95.33,389
Cristiano Ronaldo,750,Premier League,goal,low-left,33.33,73.67,390
Cristiano Ronaldo,750,Premier League,goal,high-centre,47.31,56.83,391
Cristiano Ronaldo,750,World Championship Qual. UEFA A,goal,high-centre,48.92,53.67,393
Cristiano Ronaldo,750,World Championship Qual. UEFA A,goal,low-right,68.82,80.0,392
Cristiano Ronaldo,750,World Championship Qual. UEFA A,save,low-left,36.02,70.5,394
Cristiano Ronaldo,750,"Euro, Group F",goal,low-left,39.25,91.5,396
Cristiano Ronaldo,750,"Euro, Group F",goal,low-left,31.18,97.83,395
Cristiano Ronaldo,750,"Euro, Group F",goal,low-right,68.28,84.17,397
Cristiano Ronaldo,750,Serie A,save,low-left,39.25,81.0,398
Cristiano Ronaldo,750,Serie A,goal,low-left,30.65,94.67,399
Cristiano Ronaldo,750,Serie A,goal,low-left,37.63,71.5,400
Cristiano Ronaldo,750,Coppa Italia,goal,high-centre,50.54,45.17,401
Cristiano Ronaldo,750,Serie A,save,low-right,65.05,96.83,402
Cristiano Ronaldo,750,Serie A,goal,low-centre,48.92,76.83,404
Cristiano Ronaldo,750,Serie A,goal,high-left,39.78,56.83,403
Cristiano Ronaldo,750,"UEFA Champions League, Group G",goal,low-left,29.03,90.5,405
Cristiano Ronaldo,750,"UEFA Champions League, Group G",goal,low-centre,46.24,76.83,406
Cristiano Ronaldo,750,Serie A,goal,high-centre,48.92,55.67,407
Cristiano Ronaldo,750,Serie A,goal,low-right,69.89,92.67,408
Cristiano Ronaldo,750,"UEFA Champions League, Knockout stage",goal,low-right,63.98,95.83,409
Cristiano Ronaldo,750,Serie A,post,high,41.4,33.5,410
Cristiano Ronaldo,750,Serie A,goal,low-right,72.58,91.5,411
Cristiano Ronaldo,750,Serie A,goal,low-left,33.33,78.83,413
