Player Name,Player Code,Tournament,Outcome,Zone,X,Y,api_id,Scored,Attempts,Number,Nationality,Position,Age,Caps,Goals,Club
Ondrej Duda,246319,DFB Pokal,1,1,28.49,95.83,17101,9,11,8,SVK,2,29,72,13,Hellas Verona
Ondrej Duda,246319,World Championship Qual. UEFA H,1,1,33.87,96.83,17102,9,11,8,SVK,2,29,72,13,Hellas Verona
Ondrej Duda,246319,DFB Pokal,1,3,66.67,83.17,17103,9,11,8,SVK,2,29,72,13,Hellas Verona
Ondrej Duda,246319,Bundesliga,0,11,47.85,0.0,17104,9,11,8,SVK,2,29,72,13,Hellas Verona
Ondrej Duda,246319,Bundesliga,1,1,27.42,78.83,17105,9,11,8,SVK,2,29,72,13,Hellas Verona
Ondrej Duda,246319,Bundesliga,1,3,70.97,82.0,17106,9,11,8,SVK,2,29,72,13,Hellas Verona
Ondrej Duda,246319,Bundesliga,1,1,28.49,95.83,17107,9,11,8,SVK,2,29,72,13,Hellas Verona
Ondrej Duda,246319,DFB Pokal,1,1,32.8,93.67,17108,9,11,8,SVK,2,29,72,13,Hellas Verona
Ľubomír Tupta,815553,1. Liga,1,3,65.05,93.67,1671390,3,5,10,SVK,3,26,6,0,Slovan Liberec
Ľubomír Tupta,815553,1. Liga,1,2,50.0,69.33,1623874,3,5,10,SVK,3,26,6,0,Slovan Liberec
Ľubomír Tupta,815553,1. Liga,2,1,32.8,96.83,329072,3,5,10,SVK,3,26,6,0,Slovan Liberec
Ľubomír Tupta,815553,1. Liga,2,2,48.39,68.33,301239,3,5,10,SVK,3,26,6,0,Slovan Liberec
Ľubomír Tupta,815553,Coppa Italia,1,3,69.89,94.33,6044824,3,5,10,SVK,3,26,6,0,Slovan Liberec
László Bénes,354558,DFB Pokal,1,8,71.51,64.17,4461590,8,10,11,SVK,2,26,22,2,Hamburger SV
László Bénes,354558,DFB Pokal,1,3,70.97,90.5,3239013,8,10,11,SVK,2,26,22,2,Hamburger SV
László Bénes,354558,2. Bundesliga,3,11,65.59,34.67,6058632,8,10,11,SVK,2,26,22,2,Hamburger SV
László Bénes,354558,2. Bundesliga,1,1,30.11,94.67,6058633,8,10,11,SVK,2,26,22,2,Hamburger SV
László Bénes,354558,2. Bundesliga,1,2,47.31,95.83,735262,8,10,11,SVK,2,26,22,2,Hamburger SV
László Bénes,354558,2. Bundesliga,1,1,32.26,96.83,110408,8,10,11,SVK,2,26,22,2,Hamburger SV
László Bénes,354558,2. Bundesliga,1,2,53.76,74.67,43710,8,10,11,SVK,2,26,22,2,Hamburger SV
László Bénes,354558,2. Bundesliga,1,8,72.04,52.5,42440,8,10,11,SVK,2,26,22,2,Hamburger SV
László Bénes,354558,2. Bundesliga,2,2,59.14,84.17,6058634,8,10,11,SVK,2,26,22,2,Hamburger SV
László Bénes,354558,DFB Pokal,1,8,60.75,44.17,6048748,8,10,11,SVK,2,26,22,2,Hamburger SV
Patrik Hrošovský,198282,"UEFA Champions League, Qualification",3,4,19.35,93.67,190526,1,3,13,SVK,2,32,55,0,Genk
Patrik Hrošovský,198282,Beker van Belgie,2,7,48.39,66.17,15890,1,3,13,SVK,2,32,55,0,Genk
Patrik Hrošovský,198282,"European Championship, Qualification Playoff",1,8,61.29,41.0,15891,1,3,13,SVK,2,32,55,0,Genk
Milan Škriniar,187205,Coppa Italia,2,2,56.99,67.33,6048629,0,1,14,SVK,1,29,68,3,Paris Saint-Germain
Dávid Hancko,807771,"UEFA Europa League, Knockout stage",2,1,27.96,76.83,6056235,4,5,16,SVK,1,26,38,4,Feyenoord
Dávid Hancko,807771,Eredivisie,1,1,30.11,90.5,6046596,4,5,16,SVK,1,26,38,4,Feyenoord
Dávid Hancko,807771,KNVB beker,1,1,29.03,72.5,36779,4,5,16,SVK,1,26,38,4,Feyenoord
Dávid Hancko,807771,1. Liga,1,3,70.43,90.5,20821,4,5,16,SVK,1,26,38,4,Feyenoord
Dávid Hancko,807771,1. Liga,1,1,29.03,91.5,20822,4,5,16,SVK,1,26,38,4,Feyenoord
Lukáš Haraslín,325121,1. Liga,1,8,68.82,58.83,1956850,3,3,17,SVK,3,28,36,6,Sparta Prague
Lukáš Haraslín,325121,1. Liga,1,2,49.46,67.33,1919005,3,3,17,SVK,3,28,36,6,Sparta Prague
Lukáš Haraslín,325121,"European Championship, Qualification Playoff",1,1,32.8,95.83,41112,3,3,17,SVK,3,28,36,6,Sparta Prague
Juraj Kucka,48563,"UEFA Europa Conference League, Knockout stage",2,1,30.65,71.5,6059148,8,9,19,SVK,2,37,107,14,Slovan Bratislava
Juraj Kucka,48563,Serie A,1,1,27.42,93.67,29337,8,9,19,SVK,2,37,107,14,Slovan Bratislava
Juraj Kucka,48563,Serie A,1,6,29.57,66.17,29338,8,9,19,SVK,2,37,107,14,Slovan Bratislava
Juraj Kucka,48563,Serie A,1,6,27.42,65.17,29339,8,9,19,SVK,2,37,107,14,Slovan Bratislava
Juraj Kucka,48563,Serie A,1,8,73.12,55.67,29340,8,9,19,SVK,2,37,107,14,Slovan Bratislava
Juraj Kucka,48563,Serie A,1,1,30.11,91.5,29341,8,9,19,SVK,2,37,107,14,Slovan Bratislava
Juraj Kucka,48563,Serie A,1,6,33.33,46.17,29342,8,9,19,SVK,2,37,107,14,Slovan Bratislava
Juraj Kucka,48563,Serie A,1,6,35.48,47.33,6047081,8,9,19,SVK,2,37,107,14,Slovan Bratislava
Juraj Kucka,48563,Super Cup,1,6,33.87,57.83,6047082,8,9,19,SVK,2,37,107,14,Slovan Bratislava
Matúš Bero,187207,"Bundesliga, Relegation/Promotion Playoffs",1,1,32.8,85.17,6062841,5,5,21,SVK,2,28,30,1,VfL Bochum
Matúš Bero,187207,Eredivisie,1,3,69.35,97.83,5013,5,5,21,SVK,2,28,30,1,VfL Bochum
Matúš Bero,187207,Eredivisie,1,3,65.59,95.83,5014,5,5,21,SVK,2,28,30,1,VfL Bochum
Matúš Bero,187207,Eredivisie,1,1,30.65,96.83,6049334,5,5,21,SVK,2,28,30,1,VfL Bochum
Matúš Bero,187207,Eredivisie,1,1,34.41,95.83,6049335,5,5,21,SVK,2,28,30,1,VfL Bochum
Stanislav Lobotka,150383,Coppa Italia,0,9,6.99,51.33,33581,0,1,22,SVK,2,29,55,4,Napoli
Ivan Schranz,123179,1. Liga,1,8,62.37,55.67,29079,1,1,26,SVK,3,30,22,3,Slavia Prague
Denis Alibec,44417,"Liga 1, Championship round",2,1,36.02,95.83,44619,10,14,7,ROU,3,33,37,5,Muaither
Denis Alibec,44417,"Liga 1, Championship round",1,2,53.23,68.33,44620,10,14,7,ROU,3,33,37,5,Muaither
Denis Alibec,44417,"Liga 1, Championship round",2,3,67.2,95.83,44621,10,14,7,ROU,3,33,37,5,Muaither
Denis Alibec,44417,Superliga,1,3,72.58,93.67,41011,10,14,7,ROU,3,33,37,5,Muaither
Denis Alibec,44417,Superliga,2,1,38.17,81.0,41012,10,14,7,ROU,3,33,37,5,Muaither
Denis Alibec,44417,Superliga,1,2,40.32,96.83,44731,10,14,7,ROU,3,33,37,5,Muaither
Denis Alibec,44417,Superliga,1,1,39.78,69.33,44622,10,14,7,ROU,3,33,37,5,Muaither
Denis Alibec,44417,Trendyol Süper Lig,2,1,35.48,89.5,41013,10,14,7,ROU,3,33,37,5,Muaither
Denis Alibec,44417,"Liga 1, Championship round",1,1,29.57,93.67,41014,10,14,7,ROU,3,33,37,5,Muaither
Denis Alibec,44417,Superliga,1,3,61.29,74.83,41015,10,14,7,ROU,3,33,37,5,Muaither
Denis Alibec,44417,Superliga,1,2,44.09,67.17,6051181,10,14,7,ROU,3,33,37,5,Muaither
Denis Alibec,44417,"UEFA Champions League, Qualification",1,2,48.92,71.33,6051182,10,14,7,ROU,3,33,37,5,Muaither
Denis Alibec,44417,Superliga,1,1,40.7,100.0,6051183,10,14,7,ROU,3,33,37,5,Muaither
Denis Alibec,44417,Superliga,1,3,59.3,100.0,6051184,10,14,7,ROU,3,33,37,5,Muaither
Alexandru Cicâldău,827540,UAE Pro League,2,2,40.32,95.83,41099,6,7,8,ROU,2,26,37,4,Konyaspor
Alexandru Cicâldău,827540,UAE Pro League,1,3,64.52,92.67,41003,6,7,8,ROU,2,26,37,4,Konyaspor
Alexandru Cicâldău,827540,Trendyol Süper Lig,1,3,62.9,77.83,41004,6,7,8,ROU,2,26,37,4,Konyaspor
Alexandru Cicâldău,827540,Trendyol Süper Lig,1,2,43.01,97.83,41005,6,7,8,ROU,2,26,37,4,Konyaspor
Alexandru Cicâldău,827540,"Liga 1, Championship round",1,1,26.34,81.17,41006,6,7,8,ROU,2,26,37,4,Konyaspor
Alexandru Cicâldău,827540,Superliga,1,3,60.75,67.83,41007,6,7,8,ROU,2,26,37,4,Konyaspor
Alexandru Cicâldău,827540,Superliga,1,7,53.23,59.33,41008,6,7,8,ROU,2,26,37,4,Konyaspor
George Pușcaș,190319,Serie B,1,1,34.95,92.67,6061181,8,10,9,ROU,3,28,42,11,Bari
George Pușcaș,190319,"UEFA Nations League, League B, Gr. 3",2,2,52.15,97.83,19428,8,10,9,ROU,3,28,42,11,Bari
George Pușcaș,190319,Championship,1,6,31.18,61.0,19429,8,10,9,ROU,3,28,42,11,Bari
George Pușcaș,190319,Championship,1,7,53.23,66.17,19430,8,10,9,ROU,3,28,42,11,Bari
George Pușcaș,190319,FA Cup,1,3,69.35,94.67,19431,8,10,9,ROU,3,28,42,11,Bari
George Pușcaș,190319,Championship,1,1,39.78,96.83,19432,8,10,9,ROU,3,28,42,11,Bari
George Pușcaș,190319,Championship,1,2,48.39,74.67,19433,8,10,9,ROU,3,28,42,11,Bari
George Pușcaș,190319,"European Championship, Qualification Group F",2,3,62.9,94.67,19434,8,10,9,ROU,3,28,42,11,Bari
George Pușcaș,190319,EFL Cup,1,1,27.42,84.17,19435,8,10,9,ROU,3,28,42,11,Bari
George Pușcaș,190319,EFL Cup,1,1,36.02,94.67,6049609,8,10,9,ROU,3,28,42,11,Bari
Ianis Hagi,756344,LaLiga,0,11,81.18,0.0,6058508,2,4,10,ROU,2,25,35,5,Alavés
Ianis Hagi,756344,"UEFA Europa League, Knockout stage",2,1,39.25,71.5,19327,2,4,10,ROU,2,25,35,5,Alavés
Ianis Hagi,756344,"Liga 1, Championship round",1,2,48.92,81.17,6046475,2,4,10,ROU,2,25,35,5,Alavés
Ianis Hagi,756344,Superliga,1,3,68.28,76.83,6046476,2,4,10,ROU,2,25,35,5,Alavés
Nicușor Bancu,199092,"UEFA Europa Conference League, Qualification",2,7,46.77,66.17,41002,0,1,11,ROU,1,31,36,2,Universitatea Craiova
Valentin Mihăilă,925242,Serie B,2,7,44.09,49.33,42950,0,1,13,ROU,3,24,21,4,Parma
Darius Olaru,812808,"Liga 1, Championship round",3,11,30.65,33.5,6061887,4,5,14,ROU,2,26,18,0,FCSB
Darius Olaru,812808,Superliga,1,6,27.96,61.0,5761891,4,5,14,ROU,2,26,18,0,FCSB
Darius Olaru,812808,Superliga,1,3,61.83,96.83,5568313,4,5,14,ROU,2,26,18,0,FCSB
Darius Olaru,812808,Superliga,1,2,57.53,95.83,3658455,4,5,14,ROU,2,26,18,0,FCSB
Darius Olaru,812808,Superliga,1,7,46.77,58.83,6059175,4,5,14,ROU,2,26,18,0,FCSB
Andrei Burcă,846999,Saudi Pro League,1,3,66.67,94.67,6060191,5,5,15,ROU,1,31,27,1,Al-Okhdood
Andrei Burcă,846999,Saudi Pro League,1,1,26.88,95.83,6059486,5,5,15,ROU,1,31,27,1,Al-Okhdood
Andrei Burcă,846999,Saudi Pro League,1,3,65.05,97.83,6059487,5,5,15,ROU,1,31,27,1,Al-Okhdood
Andrei Burcă,846999,Saudi Pro League,1,2,50.0,90.5,568247,5,5,15,ROU,1,31,27,1,Al-Okhdood
Andrei Burcă,846999,"UEFA Champions League, Qualification",1,2,49.46,73.33,29208,5,5,15,ROU,1,31,27,1,Al-Okhdood
Florinel Coman,794254,Superliga,1,1,31.72,94.67,5344096,4,5,17,ROU,3,26,15,1,FCSB
Florinel Coman,794254,Superliga,1,1,30.65,96.83,5344097,4,5,17,ROU,3,26,15,1,FCSB
Florinel Coman,794254,Superliga,2,2,57.53,96.83,6059176,4,5,17,ROU,3,26,15,1,FCSB
Florinel Coman,794254,Superliga,1,2,50.0,97.83,46899,4,5,17,ROU,3,26,15,1,FCSB
Florinel Coman,794254,"UEFA Europa Conference League, Qualification",1,2,48.39,68.5,28975,4,5,17,ROU,3,26,15,1,FCSB
Răzvan Marin,279563,"European Championship, Qualification Group I",1,2,44.62,72.5,2599539,4,5,18,ROU,2,28,55,3,Empoli
Răzvan Marin,279563,Pro League,2,3,65.59,99.0,6049766,4,5,18,ROU,2,28,55,3,Empoli
Răzvan Marin,279563,Pro League,1,2,47.85,94.67,6049767,4,5,18,ROU,2,28,55,3,Empoli
Răzvan Marin,279563,Superliga,1,3,70.97,81.17,6049768,4,5,18,ROU,2,28,55,3,Empoli
Răzvan Marin,279563,Superliga,1,8,40.7,100.0,6049769,4,5,18,ROU,2,28,55,3,Empoli
Denis Drăguș,841199,Trendyol Süper Lig,0,11,19.89,0.0,6061827,1,2,19,ROU,3,24,11,2,Gaziantep
Denis Drăguș,841199,Trendyol Süper Lig,1,6,34.95,52.5,6042488,1,2,19,ROU,3,24,11,2,Gaziantep
Dennis Man,812145,Serie B,1,3,69.89,93.67,5482338,5,7,20,ROU,3,25,24,7,Parma
Dennis Man,812145,Coppa Italia,3,4,20.43,77.83,4464363,5,7,20,ROU,3,25,24,7,Parma
Dennis Man,812145,Serie B,2,3,70.97,72.5,4053696,5,7,20,ROU,3,25,24,7,Parma
Dennis Man,812145,Serie B,1,3,66.13,99.0,3453951,5,7,20,ROU,3,25,24,7,Parma
Dennis Man,812145,Coppa Italia,1,3,74.19,75.67,3282223,5,7,20,ROU,3,25,24,7,Parma
Dennis Man,812145,Serie B,1,1,27.42,89.5,21300,5,7,20,ROU,3,25,24,7,Parma
Dennis Man,812145,Superliga,1,7,48.39,66.33,21301,5,7,20,ROU,3,25,24,7,Parma
Nicolae Stanciu,108673,King's Cup,1,1,27.42,80.0,3205653,6,11,21,ROU,2,31,70,14,Damac
Nicolae Stanciu,108673,"European Championship, Qualification Group I",2,3,71.51,96.83,1427541,6,11,21,ROU,2,31,70,14,Damac
Nicolae Stanciu,108673,1. Liga,3,11,44.62,34.67,12738,6,11,21,ROU,2,31,70,14,Damac
Nicolae Stanciu,108673,World Championship Qual. UEFA J,0,9,14.52,95.33,12739,6,11,21,ROU,2,31,70,14,Damac
Nicolae Stanciu,108673,1. Liga,1,1,29.03,73.67,12740,6,11,21,ROU,2,31,70,14,Damac
Nicolae Stanciu,108673,1. Liga,1,2,55.38,93.67,12741,6,11,21,ROU,2,31,70,14,Damac
Nicolae Stanciu,108673,1. Liga,1,2,51.08,89.5,12742,6,11,21,ROU,2,31,70,14,Damac
Nicolae Stanciu,108673,"UEFA Europa League, Group C",2,1,37.1,90.5,12743,6,11,21,ROU,2,31,70,14,Damac
Nicolae Stanciu,108673,"UEFA Nations League, League C, Gr. 4",1,1,33.33,78.83,6051399,6,11,21,ROU,2,31,70,14,Damac
Nicolae Stanciu,108673,Beker van Belgie,1,6,36.02,58.0,6051400,6,11,21,ROU,2,31,70,14,Damac
Nicolae Stanciu,108673,World Championship Qual. UEFA E,0,11,70.97,0.0,6051401,6,11,21,ROU,2,31,70,14,Damac
Vasile Mogoș,369056,"UEFA Europa Conference League, Qualification",1,2,50.0,67.33,220416,3,3,22,ROU,1,31,7,0,CFR Cluj
Vasile Mogoș,369056,Coppa Italia,1,1,30.65,97.83,46297,3,3,22,ROU,1,31,7,0,CFR Cluj
Vasile Mogoș,369056,"Serie B, Promotion Playoffs",1,1,34.41,95.83,46298,3,3,22,ROU,1,31,7,0,CFR Cluj
Deian Sorescu,797602,Superliga,1,2,50.0,67.83,21105,3,3,23,ROU,2,26,17,0,Gaziantep
Deian Sorescu,797602,Superliga,1,7,49.46,66.33,21106,3,3,23,ROU,2,26,17,0,Gaziantep
Deian Sorescu,797602,Superliga,1,7,50.0,63.67,21107,3,3,23,ROU,2,26,17,0,Gaziantep
Yukhym Konoplya,904852,"UEFA Europa League, Knockout stage",1,1,33.87,96.83,39808,1,1,2,UKR,1,24,14,1,Shakhtar Donetsk
Maksym Taloverov,990355,OFB Cup,1,7,49.46,66.17,3274923,1,1,4,UKR,1,23,3,0,LASK
Andriy Yarmolenko,41116,"European Championship, Qualification Group C",3,11,32.8,35.67,226013,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,"UAE League Cup, Knockout stage",1,6,29.03,58.83,45170,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,EFL Cup,1,1,28.49,90.5,41102,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,"UEFA Nations League, League B, Gr. 1",1,8,62.37,43.0,6062833,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,"UEFA Nations League, League B, Gr. 1",1,8,62.37,43.0,41103,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,DFB Pokal,1,1,31.18,94.67,6062834,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,DFB Pokal,1,1,31.18,94.67,41104,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,"UEFA Champions League, Group B",1,2,41.4,83.17,6062835,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,"UEFA Champions League, Group B",1,2,41.4,83.17,41105,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,Premier League,1,3,68.82,69.83,6062836,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,Premier League,1,3,68.82,69.83,41106,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,World Championship Qual. UEFA I,1,1,37.1,95.83,6062837,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,World Championship Qual. UEFA I,1,1,37.1,95.83,41107,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,Premier League,1,1,32.26,83.83,6062838,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,Premier League,1,1,32.26,83.83,41108,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,"UEFA Champions League, Group G",1,2,50.0,82.0,6062839,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,"UEFA Champions League, Group G",1,2,50.0,82.0,41109,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,World Championship Qual. UEFA Playoffs,1,7,57.53,42.0,6062840,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Andriy Yarmolenko,41116,World Championship Qual. UEFA Playoffs,1,7,57.53,42.0,41110,18,19,7,UKR,2,34,119,46,Dynamo Kyiv
Ruslan Malinovskyi,195850,"Euro, Group C",2,1,39.25,70.5,5334,8,11,8,UKR,2,31,61,7,Genoa
Ruslan Malinovskyi,195850,Serie A,1,1,32.26,92.67,5335,8,11,8,UKR,2,31,61,7,Genoa
Ruslan Malinovskyi,195850,"UEFA Nations League, League A, Gr. 4",1,1,26.88,97.83,5336,8,11,8,UKR,2,31,61,7,Genoa
Ruslan Malinovskyi,195850,Serie A,2,3,60.75,81.0,5337,8,11,8,UKR,2,31,61,7,Genoa
Ruslan Malinovskyi,195850,"UEFA Champions League, Group C",1,1,30.11,82.0,5338,8,11,8,UKR,2,31,61,7,Genoa
Ruslan Malinovskyi,195850,First Division A,1,3,60.22,84.17,6049664,8,11,8,UKR,2,31,61,7,Genoa
Ruslan Malinovskyi,195850,First Division A,1,1,32.26,87.33,6049665,8,11,8,UKR,2,31,61,7,Genoa
Ruslan Malinovskyi,195850,First Division A,1,2,59.68,95.83,6049666,8,11,8,UKR,2,31,61,7,Genoa
Ruslan Malinovskyi,195850,First Division A,0,9,9.68,37.5,6049667,8,11,8,UKR,2,31,61,7,Genoa
Ruslan Malinovskyi,195850,Beker van Belgie,1,7,52.15,45.33,6049668,8,11,8,UKR,2,31,61,7,Genoa
Ruslan Malinovskyi,195850,Premier League,1,6,29.03,53.0,6049669,8,11,8,UKR,2,31,61,7,Genoa
Roman Yaremchuk,829296,First Division A,2,2,43.55,94.67,22540,3,7,9,UKR,3,28,50,15,Valencia
Roman Yaremchuk,829296,"UEFA Europa League, Group L",2,3,68.28,76.83,22541,3,7,9,UKR,3,28,50,15,Valencia
Roman Yaremchuk,829296,First Division A,1,1,33.33,90.5,22542,3,7,9,UKR,3,28,50,15,Valencia
Roman Yaremchuk,829296,First Division A,2,3,60.22,94.67,22543,3,7,9,UKR,3,28,50,15,Valencia
Roman Yaremchuk,829296,"UEFA Champions League, Qualification",1,7,46.77,48.33,22544,3,7,9,UKR,3,28,50,15,Valencia
Roman Yaremchuk,829296,First Division A,2,1,39.78,93.67,22545,3,7,9,UKR,3,28,50,15,Valencia
Roman Yaremchuk,829296,First Division A,1,7,51.61,65.17,6047637,3,7,9,UKR,3,28,50,15,Valencia
Mykhaylo Mudryk,958966,EFL Cup,1,1,32.26,94.67,4842484,1,1,10,UKR,3,23,21,2,Chelsea
Artem Dovbyk,798820,LaLiga,1,3,63.44,85.17,6062364,13,15,11,UKR,3,26,28,10,Girona
Artem Dovbyk,798820,LaLiga,1,3,65.59,73.67,6062365,13,15,11,UKR,3,26,28,10,Girona
Artem Dovbyk,798820,LaLiga,2,1,36.56,96.83,6061438,13,15,11,UKR,3,26,28,10,Girona
Artem Dovbyk,798820,LaLiga,1,3,63.98,94.67,6061437,13,15,11,UKR,3,26,28,10,Girona
Artem Dovbyk,798820,LaLiga,1,3,69.35,95.83,6060446,13,15,11,UKR,3,26,28,10,Girona
Artem Dovbyk,798820,LaLiga,1,1,38.17,97.83,4994441,13,15,11,UKR,3,26,28,10,Girona
Artem Dovbyk,798820,LaLiga,1,2,48.39,97.83,4814926,13,15,11,UKR,3,26,28,10,Girona
Artem Dovbyk,798820,"European Championship, Qualification Group C",1,1,38.17,91.5,6058529,13,15,11,UKR,3,26,28,10,Girona
Artem Dovbyk,798820,LaLiga,1,2,58.6,76.83,1880347,13,15,11,UKR,3,26,28,10,Girona
Artem Dovbyk,798820,Premier League,1,2,48.92,67.33,36840,13,15,11,UKR,3,26,28,10,Girona
Artem Dovbyk,798820,Premier League,1,2,48.39,67.33,36841,13,15,11,UKR,3,26,28,10,Girona
Artem Dovbyk,798820,Premier League,1,2,50.0,79.67,29090,13,15,11,UKR,3,26,28,10,Girona
Artem Dovbyk,798820,Premier League,1,7,48.92,63.67,29091,13,15,11,UKR,3,26,28,10,Girona
Artem Dovbyk,798820,Premier League,2,7,52.15,66.33,29092,13,15,11,UKR,3,26,28,10,Girona
Artem Dovbyk,798820,Premier League,1,2,48.92,72.67,29093,13,15,11,UKR,3,26,28,10,Girona
Heorhiy Sudakov,1123925,Premier League,1,2,49.46,67.33,6058108,4,4,14,UKR,2,21,17,2,Shakhtar Donetsk
Heorhiy Sudakov,1123925,"UEFA Europa League, Knockout stage",1,3,62.37,91.5,6058109,4,4,14,UKR,2,21,17,2,Shakhtar Donetsk
Heorhiy Sudakov,1123925,Premier League,1,2,49.46,68.33,39810,4,4,14,UKR,2,21,17,2,Shakhtar Donetsk
Heorhiy Sudakov,1123925,"UEFA Europa League, Knockout stage",1,2,55.38,95.83,39811,4,4,14,UKR,2,21,17,2,Shakhtar Donetsk
Viktor Tsyhankov,319735,"European Championship, Qualification Group C",1,1,27.96,68.33,247677,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,Premier League,2,7,48.39,66.17,33585,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,Premier League,1,2,48.92,69.33,33586,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,Premier League,1,2,50.54,67.33,33587,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,Premier League,2,7,49.46,65.17,29165,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,Premier League,0,12,87.1,16.67,29166,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,Premier League,1,2,50.0,67.83,29167,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,Premier League,1,2,49.46,69.17,29168,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,Premier League,1,2,49.46,67.17,29169,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,Premier League,1,2,47.31,69.83,29170,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,"UEFA Champions League, Group G",1,1,34.41,96.83,29171,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,"UEFA Europa League, Group B",2,3,72.04,92.67,29172,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,Premier League,1,1,32.26,76.83,29173,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,Premier League,1,3,71.51,83.17,6047389,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,Premier League,1,7,44.09,58.67,6047390,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,Premier League,1,3,67.2,86.0,6047391,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,Premier League,1,3,65.59,70.67,6047392,14,18,15,UKR,2,26,54,13,Girona
Viktor Tsyhankov,319735,"Premier League, Championship round",1,3,63.98,83.17,6047393,14,18,15,UKR,2,26,54,13,Girona
Oleksandr Zinchenko,287643,Community Shield,1,3,67.2,91.5,6044320,2,2,17,UKR,1,27,63,9,Arsenal
Oleksandr Zinchenko,287643,EFL Cup,1,6,30.65,61.0,6044321,2,2,17,UKR,1,27,63,9,Arsenal
Volodymyr Brazhko,1000408,"UEFA Europa Conference League, Qualification",1,2,50.0,70.5,667297,2,2,18,UKR,2,22,4,0,Dynamo Kyiv
Volodymyr Brazhko,1000408,Premier League,1,7,49.46,66.17,45269,2,2,18,UKR,2,22,4,0,Dynamo Kyiv
Oleksandr Zubkov,353282,Premier League,2,7,52.15,66.17,4542702,0,1,20,UKR,2,27,33,2,Shakhtar Donetsk
Valeriy Bondar,904850,"UEFA Europa League, Knockout stage",0,9,13.44,95.33,39807,0,1,21,UKR,1,25,4,0,Shakhtar Donetsk
Vladyslav Vanat,976374,Premier League,1,7,50.54,66.17,6058110,2,2,25,UKR,3,22,6,0,Dynamo Kyiv
Vladyslav Vanat,976374,Premier League,1,2,50.0,69.33,45171,2,2,25,UKR,3,22,6,0,Dynamo Kyiv
Orkun Kökçü,907461,Liga Portugal Betclic,1,1,34.41,96.83,6062067,10,11,6,TUR,2,23,28,2,Benfica
Orkun Kökçü,907461,"UEFA Europa League, Knockout stage",1,3,65.59,91.5,6061116,10,11,6,TUR,2,23,28,2,Benfica
Orkun Kökçü,907461,"UEFA Europa League, Knockout stage",1,1,32.26,95.83,40881,10,11,6,TUR,2,23,28,2,Benfica
Orkun Kökçü,907461,KNVB beker,1,3,62.9,82.0,36780,10,11,6,TUR,2,23,28,2,Benfica
Orkun Kökçü,907461,KNVB beker,1,1,34.41,96.83,36781,10,11,6,TUR,2,23,28,2,Benfica
Orkun Kökçü,907461,Eredivisie,1,3,66.13,74.67,6058691,10,11,6,TUR,2,23,28,2,Benfica
Orkun Kökçü,907461,Eredivisie,1,2,57.53,93.67,20824,10,11,6,TUR,2,23,28,2,Benfica
